en_sentence	fa_sentence	translation	variety	county	orthography	translator	2106
how you do gallop on, my good man!	چه خبر ته مرد حسابی! چه چار نعل میری!	چْع خَبَرَه تنَه مِردَک!چارنعل وَزی چْرا!	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
when I'm not having laurie..	البته در مواقعی که با لاری نیستم.	اَلبَتَه موقَعونی کو لاری وَر مَندَه نیمَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
he went panting into the confused and gloomy place where there was barely room to move.	نفس زنان وارد یک جای دل گیر و شلوغی شد که جای تکان خوردن نداشت.	تندَ نفس کوی و دَشَه ایی شلوغَه جیگایی کو تَکو هردِه نِبی	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
only look at her well and thou wilt see I am telling the truth.	اگر تو در وجاهت دختر من تردیدی داری خوب او را تماشا کن تا پی به حقیقت گفتار من ببری.	اگه تْ چْمْع کیلَه نجیب بِه کو شک داری خاصی ا‌‌َی‌‌‌ دییِس کو حَیْقَتی ْبزونی	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
checkmated in this general way, was at a loss as to how to proceed.	در همان حال دخترک مانند کسی که در شطرنج مات شده باشد درمانده بود که چه واکنشی نشان دهد.	هَه حالی کو کیلَه کْتَه کسی شی کْ شطرنجی کو مات بَه بْبی‌ دَمندا پی چ بْکَری	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
as if'the thought passed through my mind'I were dying too.	گفتی من نیز با او در کار مردنم.	واتْرَه از نی اَینَه کْرا مِرْم	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I looked up in confusion.	من با اضطراب و ناراحتی گفتم.	من ناخْشی و تشویشَه دْلی نَه واتَه.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
had failed to rouse him from his lethargy.	هیچ اثری از او ظاهر نساخت.	هیچ اثری اَی‌ کو نشونْش نِدوئَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I can't say nothin' if they want to go	اگه او نا بخوان برن من حرفی نمی تونم بزنم	اَگَ اَوِن بخوان بْشون از نشام چیزی بْوام.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I should be in heels, of course, she says, without stopping.	کری بدون اینکه بایستد گفت البته باید کفشم پاشنه بلند با شه	کَری بی امْکو بیزْع واتشَه کو پی چْمْع کفش کونَه بْلَن ببْو.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
we had left him behind us	ما او را در خانه گذاشته بودیم	اَمَه اَی کَه پَس هَشتا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
but hasn't the heart to finish.	اما جرئت ندارد حرفش را تمام کند.	اَما نییارْع اْشتَن لوعَه تمون آکَرع	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
without even taking a breath.	بی آنکه حتی نفسی تازه کنند	بی امکو موندی آکَرن.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I won't even be able to hear the egg over this lot.	با این همه سرو صدا باور کن حتی نمی تونم صدای تخم طلایی رو بشنوم!	هْندَچی بْوا بْمَسی نَه حتی نِشام طییلاییه مارغنَه سَسی بْمَسْم	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
not even with the most desperate act of her old age	حتی در سنین پیری هم اسیر افکار متضاد خود بود.	حتی پیری سر دِرِه اشتن ام مخالیفَه فیکرونَ اسیرا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I am sure I must have been as white as my gown.	لابد رنگم عین روپوشم سفید شده بود.	گْمونْم چْمْه رنگ روپوشی شی ایسپی پِبا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
thanked him for it.	مراتب تشکر خود را ابراز داشت.	خَیلی ای کو تشکرْش کرد	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
needlessly kicking it in the groin	وبی هیچ علتی لگدی به کشاله رانش زد	هیچ بانِی نَه چِه رونَه کَشْشْ پاسَر‌‌ ژَندَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
so how can you forgive?	بنابراین چگونه ممکن است مرا ببخشی!	پس چْدَه ممکینَه مْن ببَخشی	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I haven't prepared anything.	من که مقدمات این کار را فراهم نکرده بودم.	از کو ام کاری مقدماتم فراهم کرده نیيا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
on which he was expending fruitless oaths and violence	ولی او هنوز مشغول کلنجار رفتن با در بود	ولی اَ هنی بَری نه کَش و کَم گِتَشا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
that I have won incredible fame throughout the universe	من نیز در جهان به شهرتی باور نا کردنی رسیده باشم	از نی اْم دْنیا کو ایی نومی بگرندمه ک باور نبو کَردِه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
banker, advancing towards him with the check.	عمیقاً از شما ممنون و سپاسگزارم.	شْمَه کو خَیلی ممنونیمَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I hated the way he teased me	به خاطر اذیت هاش ازش متنفر بودم.	چِه اذیتون خونِه اَی‌ کو بدْم اوما	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
he ought to invite me to your wedding	لازم است که مرا هم به مجلس عروسی تو دعوت نماید	لازمه ک م نی اشت عروسی دعوت بکری	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
a little weather beaten to be sure but not much	البته صورتش در اثر آفتاب کمی سوخته ولی نه زیاد	البته چه فیچ آفتاوی سَرَفا روکه تِعی سییَه ولی نِه زیاد	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
so, at her own pace, we will follow her.	ما نیز گام به گام او را دنبال خواهیم کرد.	امَه نی قدم بَ قدم چه دومْلَه شَم.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
fearful beasts which were above man.	اینان جانورهای مخوفی بودند که بر آدمی تسلط داشتند.	اْمِن هَشوْناکَه جانیورِِنی اِسینا کو آدَمی سَر چیرینا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
a foot from the ground he caught it	در نیم متری زمین توپ را گرفت	زمینی نیم متری کو لَپی گِتْشَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
since they haven't begun to worry you?	اگر هنوز کسی هیچ مزاحمتی برای شما فراهم نیاورده است!	اگه هَلا کسی شْمه را مزاحمتی فیَرم کرده نی	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
unless he would give me his word and honour that he would not be offended	مگر اینکه به من قول دهد که از سخنان من نخواهد رنجید	مگَه اْم کْ مْن قایل بْدَه کو چْمْه لوئِن اَی ناراحت نِئاکَرْن	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
they were all helped	چون همه غذایشان را کشیده بودند	چون هَمَ اشتن غذا دَكَردَشونا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
should take to the sea for a livelihood!	برای تحصیل معاش راه دریا را پیش گیرند!	نونَه لْخمَه ای را شینَه دریا را	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
he withdrew the cup of milk and the plate of bread.	فنجان شیر و بشقاب نان را کنار زد.	شته فینجون و نونَه لنگَریش کَنار ژَند	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
which your emperor presented hiM	که امپراتور شما به او هدیه کرده بود	شْمَه شا ای هَدیه کردا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
her robes pulled up over her head.	ردایش را جلوی صورتش نگه داشته بود	اْشتَن قَبا اشتن فیچی ناري داشْتَشا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I do not even want you to speak to her again.	دی گه هیچ وقت نبینم اسم این جنده خانم رو بیا ری.	ده هیچوقت مَوینم ام جْندَه ینکی نومی بواَری.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
we'd come and watch you.	اومدیم مسابقه رو تماشا کنیم.	اومیمونَه مسابْقَه دییِسَم.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I'd better find some food for you, he said in a quiet voice, and he gently unwound my arms.	آهسته گفت بهتره یه خورده غذا برات گیر بیارم و دستم را از دور کمرش جدا کرد	آرْمینَه واتْشَه کو خوبَه کو غذا تِلی اَی را پَیدا بْکرم هی را چْمْه دسی اشتن کمری کو پیگِتْشَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
this increased our haste	آن ما را به شتاب بیشتر وامی داشت	اَ ویشتَه اَمَه تاو دَیَنی.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
the officer who came to get her at her house to make her a queen	همان افسری که به خانه مراجعه کرد تا از او یک ملکه بسازد.	هَه افسری کو کَه را اومَه کْ اَی کو ایلَه مَلَکَه رِِچ بْکَرْ	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I don't know, I say, rubbing my nose.	نمی دونم. نوک دماغم را خاراندم.	نِزونْم. چْمْه دماغَه تْکَه خارْنْدْمَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
if beforehand he chose to impress on them the fact	اگه از هم ون اول طوری باهاشون تا کنم	اگَه هَه اول دِرِه ايي جوری اَوونَه بْسازْم	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I demanded my release.	خواهش کردم مرا هم بیرون بیاورد.	مْنَت کَردْمَه مْنْ نی بیرون بْبَرْن	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
because he was hardly every around	چون مجبور بود دائم این طرف و آن طرف برود.	چون مجبورا دایْماً اْمْور اَوَر بْشی	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
she immediately looked at the signature.	دور تا بی درنگ به امضای آن نگاه کرد.	دورتا هْنتَه كو آرَسَه چه ايمضا دیيِشْتْشَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I thought I could pull through.	فکر کنم بتوانم تحمل کنم.	مْرا چ مونی بْشام تاو وَردِه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I do not wish for experts, not I, nor to go to see you.	نیازی هم به کارشناس خط ندارم و به خانه شما نخواهم آمد.	کارشْناس خطی ایتیاج نِدارْم شومَه کَه نی نام	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
