en_sentence	fa_sentence	translation	variety	county	orthography	translator	9797
the nickname, he said, was an inheritance from his respected father.	ضمناتوضیح داد که نام مستعارش از پدرش به وی به ارث رسیده است.	هێچنە شرووڤە دا ک ناسناسوی ئەژ بەوکی ڤەری ڤە میرات ڕەسیە.	Pehley	Pahleh	Southern Kurdish	EK	
he says he's lost one eye for good	اون میگه یکی از چشمهاشو ازدست داده	ئەڤی ئەشێ یەکێ ئەژ چەوەلی ئەژ دەس دایە.	Pehley	Pahleh	Southern Kurdish	EK	
I as brought him up porochially	من که او را در نوانخانه و به خرج شهرداری بزرگ کردم	م ک ئەڤی دە نوانخانە و ڤە خەرج شارەڤانی گەپ کردم.	Pehley	Pahleh	Southern Kurdish	EK	
I'm not nervous	من عصبانی نیستم.	م تووری نیم	Pehley	Pahleh	Southern Kurdish	EK	
to recover my breath and loss of spirits.	نفسی تازه کنم و نیروی از دست رفته را بازیابم.	هناسەی تازە کردم و ئاز ئەژ دەس چییە دووارە ئەوردمە دەس.	Pehley	Pahleh	Southern Kurdish	EK	
that old woman murdered in our district.	در بخش ما پیرزنی را کشتند.	دە بەش ئێمە پێرەژنێ کوشیا.	Pehley	Pahleh	Southern Kurdish	EK	
much less properly spoken with him.	حتی به ندرت به طور مناسب با او حرف زده بودم.	تەنانەت ڤە کەمیەوە ئەما درس ئەگەردی قسە کردووییم.	Pehley	Pahleh	Southern Kurdish	EK	
I couldn't see.	من دیگر او را ندیدم.	م دەی نەدیمەی.	Pehley	Pahleh	Southern Kurdish	EK	
I sort of set it free without meaning to	منم بدون هیچ منظوری آزادش کردم.	منیش ڤەبێ هیچ مەبەستێ ئازادی کردم.	Pehley	Pahleh	Southern Kurdish	EK	
they're on their way west already	همین الان دارن به طرف غرب میان.	هێمکە دیرن ڤەرەو ڕووژئاڤا دیان.	Pehley	Pahleh	Southern Kurdish	EK	
said a tall, grizzly haired staff captain, with enormous mustaches and many wrinkles on his large features	سروان بلندقامت ستاد که موی خاکستری و سبیل دراز و قیافه خشن و صورت پر چروکی داشت	سەرڤان باڵابەرز ستاد ک می خوڵەمشین و سویڵ دراز و قیافەی خەشن و ڕی چرووکینێ داشت.	Pehley	Pahleh	Southern Kurdish	EK	
I'm against them	من با این چیزها مخالفم	م ڤەگەرد ئێ چیەلە مخاڵفم.	Pehley	Pahleh	Southern Kurdish	EK	
induces me to hope	مرا امیدوار ساخت	م ئمیدڤارەو کرد.	Pehley	Pahleh	Southern Kurdish	EK	
I don't see why you should.	واقعا ضرورتی ندارد.	نەڕاسی ک هەڤەجە نێرێ.	Pehley	Pahleh	Southern Kurdish	EK	
but it was a menacing accident.	اما تصادفی تهدیدآمیز بود.	ئەمانێ تەسادف تەهدیدکەرێ بی.	Pehley	Pahleh	Southern Kurdish	EK	
touched the glass with it	الماس را مالید به شیشه	ئەڵماسە کیڕەنە شیشە.	Pehley	Pahleh	Southern Kurdish	EK	
I am no man's servant!	نوکر هیچ کس نیستم!	نەوکەر هیچکە نیم.	Pehley	Pahleh	Southern Kurdish	EK	
from there sent the nation a call to general war.	از آنجا مردم را برای خیزش عمومی فراخواند	ئەژ دەورە مەردم ڤەر ڕاپەڕین گردی دەنگ کرد.	Pehley	Pahleh	Southern Kurdish	EK	
caring with the same urgency and the same violence that animated them before the war had cut their lives in two.	با همان شتاب و با همان خشونت قبل از جنگ به تکاپو و تقلا در آمده بودند. و جنگ زندگی آنان را به دو قسمت کرده بود.	ڤەو سرعەت و ڤەو خشوونەت ڤەر ئەژ جەنگ ڤە تەقەلا کەفتوویین. و جەنگ ژیانۆن ڤە دوو بەش کردوویی.	Pehley	Pahleh	Southern Kurdish	EK	
never knowing he suffered.	هیچ گاه نداند که رنج کشیده است.	هیچڤەخت نەزۆنێ ک ڕەنج کیشیایە.	Pehley	Pahleh	Southern Kurdish	EK	
her soul lives in the body of this demon.	روح خبیث او به جسد این حرامزاده منتقل شده است.	ڕووح خەڤیس ئەڤی ڤێ لەش ئێ زووڵە یەتیە.	Pehley	Pahleh	Southern Kurdish	EK	
but a short time only had elapsed when a noise he heard behind him awoke him	پهلوان هنوز چند لحظه چشم بر هم ننهاده بود که ناگاه از صدایی که پشت سر خود شنید از خواب پرید.	پەهڵەڤۆن هەنی چەن لەحزە چەو ئەڵیەک نەنایی ک نابڵاکوم ئەژ دەنگێ ک دە پشت سەر خوەی ئشنەفتوویی ئەژ خەو پەڕی.	Pehley	Pahleh	Southern Kurdish	EK	
I don't believe you!	به تو اعتماد ندارم!	ڤە تو بەوڕ نێرم.	Pehley	Pahleh	Southern Kurdish	EK	
to ask him what he had said.	تا از او سؤال کند چه گفته است.	تا ئەژەی پرسیار بکەرێ چە ڤتیە.	Pehley	Pahleh	Southern Kurdish	EK	
I walked down street a ways and stopped.	منم کمی توی کوچه پایین رفتم و ایستادم.	منیش کەمێ دە کیچە ئەو خوار چیم و مەنم.	Pehley	Pahleh	Southern Kurdish	EK	
expected guest whose place was always ready awaiting him.	جای او همیشه معین و خالی بوهاست پذیرایی کردند.	جای ئەڤی هەمیشە دیاری و چووڵ بی ڤەر پەزیرایی کردن ئەژ میمۆن.	Pehley	Pahleh	Southern Kurdish	EK	
ran at once to aid them.	به یاری ایشان شتافت.	ڤە یاریی چی.	Pehley	Pahleh	Southern Kurdish	EK	
took the side of the workers.	در جوار کارگران اعتصابی ایستاد.	دە لای کارەکەرەل تووڕە ڤووسیا.	Pehley	Pahleh	Southern Kurdish	EK	
in the ardour of this discovery	در تب و تاب این کشف بود	دە هووڵ ئێ کەشفە بی.	Pehley	Pahleh	Southern Kurdish	EK	
hundreds of homes resounding with their footsteps.	صدها خانه با خاک یکسان شده بود.	سەدەل ماڵ بوویە خاک.	Pehley	Pahleh	Southern Kurdish	EK	
but the first charm was gone out of their enjoyment.	اما اکنون دیگر اثری از آن شور و جذبه اولیه نبود.	ئەمانێ ئێمکە دەی چییێ ئەژ ئەو شوور و جەنبەی سەرەتایینە نەڤی.	Pehley	Pahleh	Southern Kurdish	EK	
during a party game	در یک میهمانی رسمی	دە یەی میمۆنی فەرمی.	Pehley	Pahleh	Southern Kurdish	EK	
as if it contained other worlds.	انگار دنیای دیگری در آن کمد جا داده شده بود.	هێگا دنیای ترێ دەو کمدە جا گرتوویی.	Pehley	Pahleh	Southern Kurdish	EK	
for the king will not be willing to give me his daughter in marriage unless he is first thoroughly satisfied on this point	تا پادشاه از اصل و نسب من مطمئن نشود دخترش را به من نخواهد داد	تا پادشا ئەژ بن و بنچینەی م دڵقایمەوە نەڤوو دوتەی ڤە م نێ.	Pehley	Pahleh	Southern Kurdish	EK	
I've a great mind to go over and tell the old gentleman so!	من عقیده دارم که باید رفت و این را به آن آقای پیر گفت!	م بەوڕ دیرم ک ڤاسا چی و یە ڤەو ئاقای پیرە ڤت.	Pehley	Pahleh	Southern Kurdish	EK	
these last two years somiserably between these crushing walls.	این دو سال فلاکت بار آخر هم که میان دیوارهای خردکننده زندان گذشته بود.	ئێ دوو ساڵ فڵاکەت بار ئاخر هەم ک بەین دیڤارەل هیرکەر زندۆن گوزەشتوویی.	Pehley	Pahleh	Southern Kurdish	EK	
addressing the letter in a disguised hand.	هنگام نوشتن آدرس روی پاکت دستخط خود را تغییر بدهد.	دە ڤەخت نیسەنن ئادرەس ڕی پاکەت دەسخەت خوەی بگوەڕنێ.	Pehley	Pahleh	Southern Kurdish	EK	
then strode swiftly across to the table	گری گوری بشاش بسوی میز رفت	گری گوری خوەشاڵ ڤەرەو میز چی.	Pehley	Pahleh	Southern Kurdish	EK	
but at least his eyes had lost that awful dead fish look.	ولی انگار خاطرات وحشتناکی از آنجا داشت.	ئەمانێ هێگا ڤیرەڤەریەل گەنێ ئەژ دەورە داشت.	Pehley	Pahleh	Southern Kurdish	EK	
I tested the elastic band, struggling to force it to remain solid as I stretched it away from me.	من با نوار لاستیکی درون ذهنم در کشمکش بودم تا دوباره از من دور شود.	م ئەگەرد نوار لاستیکی نەو زهنم دە دەرگیری بیم تا دووارە ئەژ م دیر بوو.	Pehley	Pahleh	Southern Kurdish	EK	
sent him starting up from the bench.	بر استی او را از نیمکت پراند.	نەڕاستی ئەڤی ئەژ نیمکەت ئەڵپەڕەن.	Pehley	Pahleh	Southern Kurdish	EK	
I am afraid you must have had a shocking walk.	لابد آمدن این همه راه به رایتان سخت بوده	هێگا یەتن ئێ هەمە ڕێ ڤەرتۆن سەخت بییە.	Pehley	Pahleh	Southern Kurdish	EK	
that gave me a chance to truly compose and resolve myself.	این فرصتی به من داد تا افکارم را دوباره سرو سامان دهم.	یە دەرفەتێ دا ڤە م تا ڤیرەلم دووارە ڕێەو بخسم.	Pehley	Pahleh	Southern Kurdish	EK	
what was the matter with him and remembered being wounded	چه بر سرش آمده است و به خاطر آورد که مجروح شده بود	چە ڤە سەری یەتییە و یەتە ڤیری ک زەمدار بییە.	Pehley	Pahleh	Southern Kurdish	EK	
lie at my full length in the temple.	سراپا بر روی زمین دراز بکشم.	سەراپا ئەڵ ڕی زەمین درازەو کیشیام.	Pehley	Pahleh	Southern Kurdish	EK	
I'd made up my mine 'bout what I's agwyne to do.	دی گه فکرامو جمع کرده بودم که میخ وام چیکار کنم.	دەی فکرەلم کوومەو کردووییم ک خوازم چە بکەرم.	Pehley	Pahleh	Southern Kurdish	EK	
knocked three times on the castle door.	سه بار به در عظیم ضربه زد.	سێ گل ڤە دەر گەپە دا.	Pehley	Pahleh	Southern Kurdish	EK	
he answered, frowning.	اخم کرد و جواب داد.	ئەخم کرد و جواو دا.	Pehley	Pahleh	Southern Kurdish	EK	
he'd wrecked something very big this time	این دفعه چیز بزرگی را شکسته است	ئێ دەفە چی گەپێ ئشکەنیە،	Pehley	Pahleh	Southern Kurdish	EK	
then put him back in the wild!	بعدش هم او نو یه جایی آزاد می کنه.	دماتریش دە جایێ ئازادی کەرێ.	Pehley	Pahleh	Southern Kurdish	EK	
so that it was palm up	سپس سرنگ را آماده کردم	ئێمداڵەکی سرەنگە ئامادە کردم.	Pehley	Pahleh	Southern Kurdish	EK	
so will have an end without a name	لاجرم پایان عمر ایشان نیز قرین ناکامی و گمنامی خواهد بود	ئاخرسەر کووتی ژیانۆن هەم نزیک بێ دەەسکەفتی و بێ نۆم و نشۆنی دوو.	Pehley	Pahleh	Southern Kurdish	EK	
which seemed to magnify her own	از این حالتی که در اینجا مشاهده کرد بر اندوه خودش افزود.	ئەژ ئێ حاڵەتێ ک دەیرە دی ناڕەحەتیەی فرەترەو بی.	Pehley	Pahleh	Southern Kurdish	EK	
where no doubt he ordinarily had his station.	به طوری که مقصدش به درستی قابل تشخیص نبود	جوورێ ک جای مەبەستی ڤە درسی دیار نەڤی.	Pehley	Pahleh	Southern Kurdish	EK	
steps so rapid that they could hardly be his mother's.	این صدای پا چنان تند و سریع بود که هرگز به صدای پای مادرش شباهت نداشت.	ئێ دەنگ پا ئێچنە تن و سەریع بی ک ئەسێ هەرگز جوور دەنگ پای داڵکی نەڤی.	Pehley	Pahleh	Southern Kurdish	EK	
that he had emptied the whole vocabulary into his frame	او هرچه لغت در قاموس زبان بوده روی آن چهارچوب ریخته	ئەڤی هەر چەنێ ڤشە دە فەرهەنگ بییە ڕی ئەو چوارچووە ڕشەنیە.	Pehley	Pahleh	Southern Kurdish	EK	
HOGWARTS SCHOOL of WITCHCRAFT and WIZARDRY	مدرسه علوم و فنون جادوگری هاگوارتز	مەدرەسەی زانست و فەنەل جادوگەری هاگوارتز.	Pehley	Pahleh	Southern Kurdish	EK	
put your hearts in it!	از ته دل بخوانید!	ئەژ بن دڵ بخۆنن.	Pehley	Pahleh	Southern Kurdish	EK	
there's enough of that sort of talk.	بس است هرچه گفتید.	بەسە هەرچە ڤتن.	Pehley	Pahleh	Southern Kurdish	EK	
he was beside her.	او در کنارش بود.	ئەڤی دە لای بی.	Pehley	Pahleh	Southern Kurdish	EK	
you don't talk.	حرف هم نزنید.	قسەیش نەکەرن.	Pehley	Pahleh	Southern Kurdish	EK	
you can fit into almost any society.	تقریباً با هر محیطی جور است.	ڤەنزیکیەو ئەگەرد هەر بەستێنێ جوورە.	Pehley	Pahleh	Southern Kurdish	EK	
even if he has to bed them down in the stable.	حتی اگه توی اصطبل جاشون بده	تەنانەت ئەگەر دە ئستەبڵ جایۆن بێ.	Pehley	Pahleh	Southern Kurdish	EK	
hand raised in the signal that everything was fine	دست بلند کرده بود که علامت بدهد اوضاع مرتب است	دەس بەرز کردوویی ک عڵامەت بێ دووخ خووە.	Pehley	Pahleh	Southern Kurdish	EK	
thought that I ought to read something 'improving	معتقد بودند که باید چیزی بخوانم که باعث پیشرفتم بشود	بەوڕمەن بین ک ڤاسا چییێ بخۆنم ک بووە مدووک پێشرەفرتم.	Pehley	Pahleh	Southern Kurdish	EK	
