en_sentence	fa_sentence	translation	variety	county	orthography	translator	4345
my life will be bitter without you.	زندگی من بی تو خیلی تلخ می شه.	تودنی بویی مه زندگی تل بونه	Central Mazani	Babol	Farsi	Vol_1	
a cloud of dust boiled up.	ابری از گرد و خاک زبانه کشید.	گرد وخاک راس بییه	Central Mazani	Babol	Farsi	Vol_1	
do not keep me waiting	مرا منتظر نگذارید	مره چشم براه نلین	Central Mazani	Babol	Farsi	Vol_1	
I never said I was	من که نگفتم من بودم	من نتمه من بیمه	Central Mazani	Babol	Farsi	Vol_1	
but then she is used to my voice.	به صدای من هم عادت دارد.	وه مه صدا ئه جا عادت دارنه	Central Mazani	Babol	Farsi	Vol_1	
the very place in which she had been brought up	محلی که در آن بزرگ شده بود	اونجه گت بییه	Central Mazani	Babol	Farsi	Vol_1	
but as plays have become a salable commodity	لیکن چون نمایشنامه به صورت کالای تجارتی درآمده	بازی دکل تجارت بیه بورده!	Central Mazani	Babol	Farsi	Vol_1	
being always provided with a good number of books.	پیوسته عده نسبتاً فراوانی کتاب در دسترس داشتم.	همیشک کتاب خله مه دست وبن دییه	Central Mazani	Babol	Farsi	Vol_1	
or I hope you will come to me.	شاید تو هم بخواهی با من بیایی.	بلکوم مه همراه بیی	Central Mazani	Babol	Farsi	Vol_1	
how rich you were	اینکه آدم چقدر متمول است	چننه پولداربیی	Central Mazani	Babol	Farsi	Vol_1	
taught those who were interested how to dance his national dances	نواخت و بعد به همه رقص محلی اسکاتلندی را یاد داد.	بخونسه وهرکی علاقه مند بیه ر رقص محلی یاد بدا	Central Mazani	Babol	Farsi	Vol_1	
getting off the bed.	از تخت برخاست	تخت جا راست بی یه	Central Mazani	Babol	Farsi	Vol_1	
covered with aquatic plants	که با گیاهان دریایی پوشیده شده بود	گیاهون دریایی جا دپوشونده بیه	Central Mazani	Babol	Farsi	Vol_1	
run the same chance that I run	همچون من در پی بخت و اقبال آواره شوی	ته بختم مه واری بوئه	Central Mazani	Babol	Farsi	Vol_1	
look at yer mum!	همین مامان خودت!	ته مار واری!	Central Mazani	Babol	Farsi	Vol_1	
he would have something to fight for, something to die for, if need be!	هدفی خواهد داشت و در راه آن مبارزه خواهد کرد و در صورت لزوم جانش را در راهش از دست خواهد داد!	هدف دارنه ونه وسسه مبارزه کن نه شه جان هم دنه	Central Mazani	Babol	Farsi	Vol_1	
a dry crackling was heard.	صدای چرق خشکی شنیده شد.	اتاخشک صدا بمو	Central Mazani	Babol	Farsi	Vol_1	
I do not think so.	هرگز باور ندارم.	من اتی فکرنکمه	Central Mazani	Babol	Farsi	Vol_1	
what it must be for a wife when she's never sure of her husband, when he hasn't got a principle in him to make him more afraid of doing the wrong thing by others than of getting his own toes pinched.	ببین وقتی شوهری ابدا قابل اعتماد نیست پایبند هیچ اصل اخلاقی نیست و حاضر است در حق دیگران بدی بکند تا خودش ناراحتی نکشد زن چقدر باید زجر بکشد.	زنا چیکار هکنه وقتی مردی جانتونه اعتمادهکنه مرد هم به هیچ چیزی پایبندناوه	Central Mazani	Babol	Farsi	Vol_1	
I shall need you.	بهتون احتیاج دارم.	من شما ره لازم دارمه	Central Mazani	Babol	Farsi	Vol_1	
very plain and rough in his exterior	با سیمایی بسیار زشت و خشن.	اتادرشت وبدنمابیه	Central Mazani	Babol	Farsi	Vol_1	
what a disgrace upon the house!	بدبختی بزرگی است برای مهمانخانه ما!	اتاگت مصیبته امه سره وسسه	Central Mazani	Babol	Farsi	Vol_1	
he had not moved.	یک حرکت هم نکرده بود.	تکون نخرده	Central Mazani	Babol	Farsi	Vol_1	
looked around the small apartment	به اطراف ان اپارتمان کوچک نگریست	اونتا کچیک آپارتمان دوره هارشیه	Central Mazani	Babol	Farsi	Vol_1	
unbolt the side passage door	در کناری را باز کن.	اونتا دره وا هکن	Central Mazani	Babol	Farsi	Vol_1	
that persecute me as a creature and limb of your worship	که به گناه اینکه عضو شما و وابسته به شما هستم دایم در پی اذیت و آزار منند.	چون شمه گروه دله درمه مره اذیت کن ننه	Central Mazani	Babol	Farsi	Vol_1	
but she walked on as rapidly as she could.	امّا ترجیح داد فقط کمی تند تر راه برود.	ترجیح هدا تا توننه تندتربوره	Central Mazani	Babol	Farsi	Vol_1	
I didn't know how to reach you.	من نمی دون ستم چطوری به شما اطلاع بدم.	ندونس سمه چتی شمه خوه باووم	Central Mazani	Babol	Farsi	Vol_1	
with the help of spectacles.	البته با عینک.	البته عینک جا	Central Mazani	Babol	Farsi	Vol_1	
pray to be better!	دعا کن تا اخلاقت بهتر شود.	دعاهکن ته اخلاق بی تر باووه	Central Mazani	Babol	Farsi	Vol_1	
I don't wonder at it.	جای تعجب هم ندارد.	مه وس سه عجیب نیه	Central Mazani	Babol	Farsi	Vol_1	
so everything will be all right.	بنابراین همه چیز مرتب خواهد بود.	اسا همه چی درسسه	Central Mazani	Babol	Farsi	Vol_1	
was much beyond her daily reach	باز هر روز دم دست نبود.	ای هر روز دم دست دنی بیه	Central Mazani	Babol	Farsi	Vol_1	
but it could have led to very serious consequences.	اما این کار ممکن بود عواقب بسیار جدی و و خی می در پی داشته باشد.	اینتاکارعواقب بدی داشته	Central Mazani	Babol	Farsi	Vol_1	
I led the way into my sitting room and asked him to sit down.	پیش افتادم و او را به اطاق نشیمن بردم و خواهش کردم بنشیند.	پیش دکتمه وره بورمه اتاق دله ونه جابخاسمه هنیشه	Central Mazani	Babol	Farsi	Vol_1	
I wanted to run away when I was fourteen years old	من هنوز چهاردهمین بهار زندگی را تمام نکرده بودم	من هنده شه چهاردهمین باهاره تموم نکرد بیمه	Central Mazani	Babol	Farsi	Vol_1	
I stroked my fingers across the keys again.	با انگشتانم روی صفحه کلید ضربه زدم.	شه انگوس جاصفحه کلید رو ره ضربه بزومه	Central Mazani	Babol	Farsi	Vol_1	
looked at my aunt like an amiable bird.	مانند مرغی زیبا او را نگاه کرد.	اتا مقبول کرک واری و ره هارشیه	Central Mazani	Babol	Farsi	Vol_1	
the results have, I fear, been negative.	متأسفانه همه نتایج منفی بوده است.	ترسمه همه چی خراب بی بوئه	Central Mazani	Babol	Farsi	Vol_1	
was back again in a few seconds in a frock coat.	چند ثانیه بعد با کت فراک برگشت.	چندثانیه درتر دگرس سه فراک کت ونه دس!	Central Mazani	Babol	Farsi	Vol_1	
I frowned at my homework.	رو به تکالیفم اخم کردم.	شه مشقه چپ چپ هارشیمه	Central Mazani	Babol	Farsi	Vol_1	
a spoonful once in four and twenty hours.	هر بیست و چهار ساعت به قدر یک قاشق	هربیست وچارساعت اتا قاشق	Central Mazani	Babol	Farsi	Vol_1	
because he didn't ask me for any more details.	چون که برای جزئیات بیشتر هیچ سو الی از من نکرد.	ویشترمه جاسوال نکرده	Central Mazani	Babol	Farsi	Vol_1	
for I am getting rusty here.	باید دماغی تازه کنم.	چون اینجه درمه زنگ زمه	Central Mazani	Babol	Farsi	Vol_1	
since I have you to help me.	چون تو را برای کمک دارم.	چون تره کومک وسسه دارمه	Central Mazani	Babol	Farsi	Vol_1	
shark is only one syllable.	کوسه یک کلمه است.	کوسه اتاکلمه ویشترنیه	Central Mazani	Babol	Farsi	Vol_1	
so you'd better get packed.	برو وسایلت را جمع کن.	بهتره شه وسیله ره جمع هکنی	Central Mazani	Babol	Farsi	Vol_1	
by separating the several parts	به این نحو که اجزاء مرکبه آن را از هم جدا سازد	با سیوا هکردنه وشون اجزا	Central Mazani	Babol	Farsi	Vol_1	
my mind is too fond of wandering on its own way.	مغزم خوش ندارد روی یک موضوع متمرکز بشود.	مه کله نتونه اتاموضوع سر داووه	Central Mazani	Babol	Farsi	Vol_1	
I could not find one.	اما هرچه گشتم نیافتم.	اتا هم نتونسسمه پیداهکنم	Central Mazani	Babol	Farsi	Vol_1	
but had her reasons.	اما خودش دلایلی برای این کار داشت.	وه شه دلیلا ر داشته	Central Mazani	Babol	Farsi	Vol_1	
with this mere attempt I shall rest satisfied	من به همان یک آزمایش راضی خواهم بود	همون اتا آزمایش مره وسسه	Central Mazani	Babol	Farsi	Vol_1	
but keep your eyes off me,	دیگر هم نگاهم نکن.	دیگر مره نش	Central Mazani	Babol	Farsi	Vol_1	
we don't mind how hard the truth is for the neighbors outside our walls.	عین خیالمان نباشد که به نظر مردم خارج از این چهار دیواری حقیقت چقدر تلخ است.	اهمیت ندمی مردم بیرون وسسه حقیقت چننه تله	Central Mazani	Babol	Farsi	Vol_1	
I'll have to look elsewhere for allies.	باید جای دیگری دنبال یک متحد بگردم.	ونه اته جا دیگه شه وسسه رفق پیداهکنم	Central Mazani	Babol	Farsi	Vol_1	
judge whether or not I had a right to break the compact, and seek sympathy with something at least human.	عد خودتان قضاوت کنید که آیا من حق نداشتم پیمان ازدواجم را با او بشکنم و محبت کسی را جلب کنم که دست کم یک انسان است.	شماقضاوت هکنین حق نداشتمه شه ازدواج ر باطل هکنم اتا آدم درس دنبال داووم	Central Mazani	Babol	Farsi	Vol_1	
I'm afraid there is nothing to find out.	اما متاسفانه چیزی برای فهمیدن وجود ندارد	ترسمه هیچی دنی بوئه که بوینیم	Central Mazani	Babol	Farsi	Vol_1	
took her daughter onto her lap	او دخترش را روی زانو نشاند	شه کیجاره شه زانوی سر بیشته	Central Mazani	Babol	Farsi	Vol_1	
the chemist whistled softly, as he read it.	داروساز پاره کاغذ را خواند و سوتی کشید.	داروخانه چی همتی که کاغذپاره ر خونسسه سوت بکشیه	Central Mazani	Babol	Farsi	Vol_1	
then his face fell.	ولی ناگهان صدایش فرو افتاد.	ونه عکس دکته	Central Mazani	Babol	Farsi	Vol_1	
but hooted softly in a reassuring sort of way all the same.	ولی بعد به نرمی هوهو کرد تا به او اطمینان خاطر بدهد.	خله یواش هوهو هکرده تا وره خاطرجمع هکنه	Central Mazani	Babol	Farsi	Vol_1	
a bit of love from someone!	ناخنکی عشق از هر که.	اتا منیک محبت هرکی جا بوئه	Central Mazani	Babol	Farsi	Vol_1	
he considered the alternatives, the mysterious balance of light and darkness.	حرکات متناوب ترازوی اسرارآمیز نور و ظلمت را به دقت نگریست.	بادقت تکون بخردن عجیب نور وسیاهی ر ترازوی جا بدیه	Central Mazani	Babol	Farsi	Vol_1	
