en_sentence	fa_sentence	translation	variety	county	orthography	translator	3418
I speedily found it would be impracticable to retain my charge beside me, as heretofore.	من خیلی زود متوجه شدم که بیش از آن نخواهم توانست کاترین را نزد خود نگه دارم.	ڤە زۊا فەمیم ک هێزداێن مەسوولیەت وژم ڤە لا وژ، تەر قەدیم، قێرممکنە.	Kakavandi	Harsin	Laki Kurdish	MRY	
you may lay to that.	این را خوب به خاطر داشته باش!	مەتۊنین تەک بینێەرن	Kakavandi	Harsin	Laki Kurdish	MRY	
at last he asked him for five pounds.	سرانجام تقاضا کرد پنج لیره بوی قرض بدهد.	ئاخرێ پەنج پوند ئەرن گستێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
if n you don't fight off his power	مگر اینکه با قدرت اون مقابله کنی.	ئەگەر ڤە گەر تۏن ئەو نەجەنگین.	Kakavandi	Harsin	Laki Kurdish	MRY	
I only told you that in the goodness of my heart.	من تنها از راه سادگی و پاک دلی در این خصوص سخن گفتم.	م هەر ڤە ڕۊ دڵپاکی یەمە ئەڕا تو ڤت.	Kakavandi	Harsin	Laki Kurdish	MRY	
I had a great power.	من قدرت بزرگی داشتم.	م هێز کەلنگمەێ داشت.	Kakavandi	Harsin	Laki Kurdish	MRY	
that I bowed down to the ground for that money!	منظور او پولی است که به من داده و موضوع نجات من است.	ک م ئەڕا ئە پۊلە تەزیم مەر زەمین کرد!	Kakavandi	Harsin	Laki Kurdish	MRY	
I longed to see the ocean	من آرزوی دیدن اقیانوس را داشتم	م تامارزووم داشت ئوقیانووس بۊنم.	Kakavandi	Harsin	Laki Kurdish	MRY	
but his face was beardless	اما صورتش هنوز ریش نداشت	بڵەم دەموڕۊئێ بێ ڕێش بی	Kakavandi	Harsin	Laki Kurdish	MRY	
eyes holding mine with such terrible honesty.	چشمانش با صداقت وحشتناکی نگاهم را نگه داشتند.	چەمەلەێ ک ڤە ڕاسی ئەترەشناک سەێر منانە مەکرد.	Kakavandi	Harsin	Laki Kurdish	MRY	
not quite certain.	کاملاً مطمئن نبودم.	ڤە کولیا دڵنیا نیم.	Kakavandi	Harsin	Laki Kurdish	MRY	
I hope it will cure him.	امیدوارم که این مسافرت موجب بهبود او شود.	هومێدەوارم دەرمان کیتەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
let the hen live	من هیچ به مرگ تو راضی نیستم.	بیلا مر زنێ بمینەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
then she looked at him	در آن لحظه به ورانسکی نظر افکند.	دومار سەێر کردەێ	Kakavandi	Harsin	Laki Kurdish	MRY	
I remembered him forcing himself out of wolf form for me.	زمانی را به یاد آوردم که به خاطر من از حالت گرگ بودنش خارج شد.	کەتەو ڤیرم ک ئەو ئەڕا م وژێ هاڵەت گورگ ئاوردێەێرە.	Kakavandi	Harsin	Laki Kurdish	MRY	
I might not even speak to him.	بدون آن که بتوانم حتی یک کلمه با او حرف بزنم!	هایتر هەر ئەگەرد ئەو گەپ نەم	Kakavandi	Harsin	Laki Kurdish	MRY	
fear you get praying over me.	نبادا به رام دعا کن ین.	بترس ک ئەڕا م دووئا بکەین.	Kakavandi	Harsin	Laki Kurdish	MRY	
when the garden bell rang.	ناگهان زنگ در صدا کرد	هەنێ زەنگ باخچە هەتەو دەنگ	Kakavandi	Harsin	Laki Kurdish	MRY	
or I'll be having another kind of talk with you.	وگرنه به زبان دیگری با تو حرف خواهم زد.	یا جوورێ تر گەپتە گەردە مەم.	Kakavandi	Harsin	Laki Kurdish	MRY	
but taking the offered pen, copied upon the paper, in the proper place	بلکه قلمی را که رو به او گرفته شده به دست گرفت	بڵەم قڵەمێ ک پێشکەش بۊتێە بێن، گرتەێ و ئەر جا دورسەێ ئەر بان قاز نۊسای	Kakavandi	Harsin	Laki Kurdish	MRY	
the courtyard was full of carriages	صحن حیاط پر از کالسکه بود	هەسار پڕ ئەژ کاڵسکە بی	Kakavandi	Harsin	Laki Kurdish	MRY	
I have myheap of old iron at the bottom of the garden.	من یک تل آهن پاره ته باغ دارم.	م کوومەێ ئاسن کۏنە ئەر بن ئە باخچە درم.	Kakavandi	Harsin	Laki Kurdish	MRY	
but made no sign.	اما محلی نگذاشت.	بڵەم هۊچ نیشانێ نیشان نیای.	Kakavandi	Harsin	Laki Kurdish	MRY	
I shall be ready for anything.	آمادگی هر کاری را خواهم داشت.	م ئەڕا هەرچێئێ ئامادەم.	Kakavandi	Harsin	Laki Kurdish	MRY	
with his forehead crushed in.	در حالی که پیشانیش له شده فرو رفته بود.	ڤە تۏڵ تومریا	Kakavandi	Harsin	Laki Kurdish	MRY	
then, all because of him, came the other gentleman and carried off my tail	حالا این یکی قوز بالای قوز را ببین که دم گاو مرا برداشته	دومار، کول ئەر خاتر ئەو، ی پێا ترەێ هەت و دوم م هێز دای.	Kakavandi	Harsin	Laki Kurdish	MRY	
then gazed out of the window again.	دوباره از پنجره به بیرون نگاه کرد.	دومار دوارە ڤە پەنجرەوا سەێر دەر کردەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
proceeding to remark on the rare beauty of the day.	آنگاه درباره زیبایی شگرف آن روز سخنانی بر زبان آورد.	شروو ڤە قسە کردن دەربارە ڕەنگینی نادر ئە ڕووژە کردەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
so my conscience was at ease. I came forward.	بنابراین وجدانم راحت است. به حضور والاحضرت رفتم.	سە ڤژدانم ئارام بی. هەتمە نوا.	Kakavandi	Harsin	Laki Kurdish	MRY	
brought me within three yards of his eyes.	به فاصله سه گز از چشمان خود نگاه داشت.	م بردێە س یاردی چەمەلێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
bent his eyes upon me, as if he would have burnt me up with them.	چشمان خویش را چنان به من دوخته بود که گویی خیال سوزاندن مرا دارد.	چەم دۊز کردۊتەێ ئەر مل م، بگر مەگستەێ ڤە چەملەی م بسوزنەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
I looked back at the bed I had left.	پشت سر خود به رختخوابی که آن را ترک گفته بودم نگاه کردم.	گێردیم‌ئەور و سەێر تەختەێ ک ئەر جام هیشتۊ کرد.	Kakavandi	Harsin	Laki Kurdish	MRY	
so that he spilled his coffee.	به طوری که قهوه از فنجان لب پر زد و ریخت.	ڤە تەرێ ک قەڤەکەی ڕشانەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
then blowing out the light tumbled into bed, and commended myself to the care of heaven.	شمع را فوت کردم و میان بستر جستم و خودم را به توجه الهی سپردم.	سە چراخەم خامووش کرد و کەتمەر مل تەخت و وژم سپاریا ڤە تەڤەجۏ ئلاهی.	Kakavandi	Harsin	Laki Kurdish	MRY	
but I went away and roared with laughter.	اما به محض اینکه از در خارج شدم قهقههٔ خنده را سر دادم.	بڵەم م چیم و ڤە دەنگ کەلنگ خەنیم.	Kakavandi	Harsin	Laki Kurdish	MRY	
I shook my head and turned away.	من سرم را تکان دادم و چرخیدم تا از او دور شوم.	سەرم تەکان دا و ڤیرم کردە ئەلا.	Kakavandi	Harsin	Laki Kurdish	MRY	
then got up and hurried away.	سپس برخاست و با شتاب راه خود گرفت.	سە هێز گرتم و ڤە تونا چم.	Kakavandi	Harsin	Laki Kurdish	MRY	
now stood thereunable for the moment to think of anything more to say.	اکنون بی آنکه فکر دیگری به ذهنش برسد مات و مبهوت خشکش زده بود.	ئیسە ئەر ورە هووساوی و ئەڕا گڕەێ نمەتۊنستەێ ڤە چێ ئەڕا ڤتن فکر بکەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
then fell to biting and tearing the rest	سپس شروع به گاز گرفتن و دریدن دیگران کرده	دومار شروو ئەر گەزە گرتن و دڕانن کەسەلێ تر کردەێ	Kakavandi	Harsin	Laki Kurdish	MRY	
then, hastily concealing it in the bosom of his jacket	بعد آن را زیر پیراهن پشمی ملوانی خود پنهان کرد	دومار ڤە تونا ئەڤە ڤە ژێر ژاکەتەی شاردێا	Kakavandi	Harsin	Laki Kurdish	MRY	
I was reading a book to night, to wile the time away	امشب برای کشتن وقت مشغول خواندن کتابی شدم	ئیمشەو ئەڕا گوزەران ڤەخت، کتاومێ خوەن	Kakavandi	Harsin	Laki Kurdish	MRY	
not a word of it had reached the young lady's ears.	از آن حتی یک حرف به گوش دختر جوان نرسیده بود.	کەلەمێ ڤە ئەڤە ئەر گووش دت جاڵە نەرەسۊ.	Kakavandi	Harsin	Laki Kurdish	MRY	
with this booty I made a hasty retreat.	با این غنیمت به عجله راه بازگشت را در پیش گرفتم.	ڤە ئێ قەنیمەتە زۊ پاشەکێشم کرد.	Kakavandi	Harsin	Laki Kurdish	MRY	
at once slipped unnoticed through the door on the right	بدون سر و صدا فوراً از در ورودی به طرف راست پیچید	هرە تونێکا بێ یە ک کەسێ بزانێ ڤە دەر لا ڕاس سوڕ هوردێ و دایەو دەر.	Kakavandi	Harsin	Laki Kurdish	MRY	
with the help of another man laid his burden down.	با کمک کس دیگری بار را روی زمین گذارد.	ڤە یاری پێای تر بار وژ نیایەر زەمین.	Kakavandi	Harsin	Laki Kurdish	MRY	
quite stupefied and benumbed at finding himself in your magnificent presence.	از اینکه در محضر آسمان جاه شماست با حالی پریشان و منقلب رنگ از رخش پریده و نفسش بند آمده است به نظر عنایت و مرحمت بنگرید و او را با مهر و شفقت به حضور بپذیرید.	هرە کولیا ڤاقپەڕۊتەێ ڤە یە ک وژ ئەر نوا باشکوو جنابالی دیتەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
then when she came down that night she was going to have told you all about it.	تصمیم داشت جریان را برای شما تعریف کند ولی در ماند رلی نبودید.	دومار ئە شەوە ڤەختێ ئەو هەتەر هور، مەگستێ کولچێ ئەڕا تو بووشێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
but for the first time picturing to himself her soul.	برای نخستین بار روحیات او را پیش خود مجسم کرد.	بڵەم ئەڕا گل یەکم ڕوو‌ح ئەو ئەڕا وژە مەکیشای.	Kakavandi	Harsin	Laki Kurdish	MRY	
gallantly taking her way unvanquished.	با دلبری تمام او را مغلوب ناشده به در برد.	ڤە نەترسی بێ یە ک بنەێرا ڕێ وژ گرتێە ڤەر.	Kakavandi	Harsin	Laki Kurdish	MRY	
I welcomed the opportunity to examine him at my ease.	از فرصت برای تجسس در قیافه و ظاهر او استقبال کردم.	م ڤە فرسەتێ ک ئەو ڤە خەێال ڕات مێاینە بکەم ئستقباڵم کرد.	Kakavandi	Harsin	Laki Kurdish	MRY	
that she was in his confidence that night.	که او در آن شب مورد وثوق و اطمینان شوهرش بوده است.	ک ئە شەوە ئەرن دڵنیا بیتەێ	Kakavandi	Harsin	Laki Kurdish	MRY	
but she made him weep with exasperation.	ولی تا حد اشک ریختن از آن به ستوه بود.	بڵەم کارێ کردەێ ڤە ئەسەبانیەتا بووئە گرێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
but she drew him quickly and firmly away.	ولی ان جی او راباجدیت و صلابت ازکنارپنجره دورکرد.	بڵەم ڤە زۊ و ڤە تونێکا دۊر کردەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
I lurched away from him, my hand tight over my mouth.	در حالی که دستم را روی دهانم گرفته بودم خود را از او عقب کشیدم.	دۊرا بیمەێ ئەرن و دەسم مۏکەم نیاویمەر مل دەمم.	Kakavandi	Harsin	Laki Kurdish	MRY	
but all the weary submission had gone out of his face.	اما همه آن فروتنی ملالت بار سیمایش را ترک گفته بود.	بڵەم تەمام فرووتەنی شەکەت بار ڤە دەموڕۊا چۊنەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
said the prince, and entered the drawing room	شاهزاده این بگفت و بط رف سالن روان گردید.	شازایە ڤتەێ و ڤارد ئووتاق پەزیرائی بی.	Kakavandi	Harsin	Laki Kurdish	MRY	
then, adjusting his belt, he went into the churchyard.	آنگاه کمربند خود را مرتب کرد و وارد حیاط شد.	دومار کەمەربێنەی دورس کردەێ و چێ ئەر نام هەسار.	Kakavandi	Harsin	Laki Kurdish	MRY	
I looked with sympathetic awe and fearfulness upon the man	با وحشت و هراسی آمیخته به مهر به آن مرد نگریستم	ڤە ئەترەش و قورب هەمدڵانە سەێر ئە پێامە کرد.	Kakavandi	Harsin	Laki Kurdish	MRY	
he had risen from bed with great difficulty	به زحمت بسیار روی تختخوابش بلند شد	ڤە سەختی فرەێ ڤە جاکەی ‌هێز گرتۊ.	Kakavandi	Harsin	Laki Kurdish	MRY	
I told him, that since fortune, whether good or evil, had thrown a vessel in my way	به او گفتم که چون از بخت بد یا نیک زورقی نصیب من شده است برآنم که دل به دریا زنم	ڤە ئەوم ڤت ک چۊن بەخت، چ خاس چ پێس، ی کەشتێئێ نیاسەێ ئەر ڤەر ڕێ م	Kakavandi	Harsin	Laki Kurdish	MRY	
then left me without a word.	بعد بدون یک کلمه حرف مرا تنها گذاشت.	دومار بێ یە ک چێ بووشەێ م هیشتێە جا.	Kakavandi	Harsin	Laki Kurdish	MRY	
I recalled his singular conduct of yesterday, and really I began to fear his wits were touched.	یاد حرکت دیروزش در موقع رفتن افتادم و یک مرتبه نگران شدم که مبادا واقعاً تعادل عصبی خود را از دست داده باشد.	کەتم‌ئەو ڤیر ڕەفتار ئەجەو دۏنەی و هرە ڕاسیا دەسم کردە ئەترەش ئەڤە ک نەکەێ ئەقلەی مختەلا بۊ.	Kakavandi	Harsin	Laki Kurdish	MRY	
then the revulsion of feeling made him thirsty.	در این موقع بر اثر تغییری که در احساسات او بو جود آمد احساس تشنگی کرد.	دومار بێزاری ئساس تینی کردەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
